allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average,PCA_Component_1,PCA_Component_2,PCA_Component_3,PCA_Component_4,Hardness
100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.3008,-1.0691471739483707,-0.04924854227202623,-0.2697023009017987,-0.17703456278766383,6.0
56.0,7.441332000000001,11.3,4.7,23.231818,11.023840000000002,2.644,1.796,0.9399999999999998,0.498454,1.9156,-0.47435164482418096,-0.3739454718823803,-0.43413708345966506,-0.39318346838720786,6.8
90.0,16.676996,18.0,4.8,39.568056,12.04083,2.755,1.6310000000000002,0.91,0.47907,2.94712,0.03184462064088835,0.5923518888422136,0.36138239558215285,-0.21864676243080594,2.8
126.0,13.747992000000002,12.6,4.4,26.385218,11.5619,2.8280000000000003,1.7520000000000002,0.928,0.48502,2.41982,-0.31772768993898604,-0.0009073459108017323,-0.2726795572634494,-0.482614325751566,6.0
98.0,5.686908,9.2,4.8,19.8565257,11.47577,2.7950000000000004,1.7020000000000004,0.946,0.481478,0.82121,-0.9904613711650567,-0.044766902036392914,-0.7226159863150101,-0.042386229837463686,5.8
92.0,5.203996,9.2,4.8,18.439538,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.6698,-1.4256967151886835,0.004108922882495801,-0.2801626075298736,0.04619423416056662,3.5
72.0,5.876743749999998,10.5,4.0,22.212725,11.719925,2.815,1.62625,0.84875,0.4840125000000001,1.07245,-1.21725421684678,0.33291445604348296,-0.2071221698900653,-0.0008194530207632872,5.8
300.0,30.2908235,14.904761904761903,4.761904761904762,31.13736707142857,11.4348,2.772857142857143,1.7100000000000002,0.8771428571428572,0.5121852380952381,3.1504,-0.24599173670192168,-0.027380388772906317,0.44829094349807175,-0.5765144504728265,5.8
74.0,14.22,14.6,4.8,34.72421799999999,11.14446,2.279,1.79,0.945,0.4862650000000001,1.38084,-0.19425387905952837,-0.17809966444020844,-0.43553721771908477,0.14239770918593583,6.0
46.0,5.203996,11.8,4.8,23.231818,10.347,2.675,1.765,0.9259999999999998,0.498984,1.71759,-0.589782558268393,-0.2838978779412192,-0.35835399476166646,-0.27484172968666337,6.8
232.0,27.432984,11.4,4.6,24.085483,10.93895,2.682,1.6840000000000002,0.91,0.495329,1.27179,-0.8739760685090225,-0.027043677165545177,-0.2760514205511851,-0.052686494258220716,6.0
126.0,11.463996000000002,26.0,4.8,61.19102,11.11696,2.684,1.711,0.946,0.4673040000000001,4.52989,1.4211295407531135,0.7651116940798942,0.7707786326714602,-0.25669187860966236,2.6
100.0,6.697992,10.0,4.7,20.077018,11.2603,2.7425,1.6795000000000002,0.8959999999999999,0.4911100000000001,0.7901,-1.1481547372713876,-0.013680729499523318,-0.45238095354701774,0.0297743941675896,5.5
200.0,17.342149499999998,10.0,4.78125,20.322035645125,12.0863,2.352,1.788125,0.836,0.491604,1.42396,-0.940165300929299,-0.17211797460365283,-0.40886477623894163,-0.2642648274889053,5.5
296.0,23.912312,42.285714285714285,5.428571428571429,107.62811428571428,9.0611,2.2742857142857145,1.9085714285714288,1.23,0.4551385714285714,5.67567,4.3682928979066675,0.38173073696884086,0.7793411773310077,0.5084239445758532,2.8
72.0,4.9043280000000005,7.75,4.0,14.610803,12.8161,2.77,1.43,0.6208333333333335,0.6598700000000001,0.58105,-3.0389728222726466,-0.9937302432968038,2.1369100774060876,0.18149965887571143,5.5
100.0,7.558488000000001,10.6,4.8,20.2988926326,11.023840000000002,2.648,1.626,0.908,0.4927189999999999,0.86614,-1.1780989119692147,0.10967527063073522,-0.3198293575114653,0.047127973526908645,6.0
74.0,12.421,14.6,4.8,31.204917046,11.023840000000002,2.7030000000000003,1.785,0.945,0.4820359999999999,1.51619,-0.22550085188514793,-0.1175791178830212,-0.4790783827783676,0.028201942213104122,6.0
96.0,15.55,48.0,4.0,116.3255,10.52605,1.98,2.045,1.2999999999999998,0.4442925,7.7965,5.722224649016454,0.2972720565887495,0.8993879917335396,-0.08776202372718987,5.5
36.0,6.697992,18.0,4.0,37.346215,9.706,1.96,1.88,1.13,0.4776649999999999,1.50633,0.6788661799006556,-0.5601331775948956,-0.984796835060972,0.17908974343588568,5.5
55.0,9.107996000000002,15.2,4.0,31.204917046,10.78917,2.829,1.8590000000000004,0.974,0.489272,1.86581,0.06917219245385252,-0.42112401750552414,-0.5464920922314199,-0.1304960380649215,5.5
108.0,20.29466,10.84375,5.0,21.82420185,11.2520375,2.87,1.75,0.945,0.4931925,0.90311,-0.8062591571895836,-0.28627321272493594,-0.6273942777030312,0.002540584186980835,6.5
80.0,5.401996,10.0,4.8,20.3920334,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,0.8148,-1.2403739428172829,0.08283379117328082,-0.3261218487563596,0.04323488523444117,9.0
42.0,3.443996,8.6,4.8,16.862137999999998,12.59399,2.298,1.592,0.7380000000000001,0.475954,0.36822,-1.865541046747962,0.5984663591307032,-0.20858141293137347,0.16539700531184529,2.8
100.0,7.734660000000001,10.0,4.8,20.213348778,10.91369,2.698,1.743,0.8959999999999999,0.495736,0.75893,-1.0448738081188857,-0.24792683220853698,-0.5454303674991785,0.01810701423474412,6.0
100.0,8.228992,10.0,4.8,20.3920334,10.565180000000002,2.708,1.648,0.91,0.4927359999999999,1.22872,-1.0766128705771598,0.07018226383792685,-0.3132605392202901,-0.1346581365118576,6.0
36.0,9.892323,18.666666666666668,4.0,37.51688,12.01102777777778,2.6383333333333336,1.5261111111111112,0.7511111111111111,0.6081561111111111,1.51619,-1.259931735794257,-0.5508616560604741,1.8809714586190551,0.4998712258620171,4.0
80.0,8.841328,13.333333333333336,4.666666666666667,27.44881366633333,10.5174,2.33,1.88,0.98,0.4881633333333333,1.09628,-0.1983605950952229,-0.5753761471787668,-0.8583479038619612,0.04284702001898466,5.5
184.0,40.747992,44.57142857142857,4.0,107.62811428571428,9.0611,2.308571428571428,1.9085714285714288,1.16,0.4551385714285714,5.67675,4.305977010418131,0.5148692150767114,0.9997764936614886,0.61053355908268,2.5
100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.67544,-1.2080210453730413,-0.10171502869423737,-0.39299397123565327,0.08178724419231163,6.0
116.0,11.35599,38.66666666666666,6.0,92.69733333333332,11.1173,2.706666666666667,1.856666666666667,1.15,0.4515899999999999,3.78533,3.2287019734937084,0.4334090555619926,0.397907488218799,0.9432236098726908,2.5
122.0,7.957992,10.6,4.0,21.9893120372,11.107295,2.675,1.765,0.945,0.4927989999999999,0.97761,-0.7680138961121974,-0.31854707866328513,-0.652189665533896,-0.041785959239461,6.0
30.0,7.686908,12.0,4.8,24.50301875,11.177555000000002,2.815,1.62,0.815,0.48855,1.37405,-1.1457760587803396,0.3990561652554085,0.051391235747401634,-0.018124534118133206,5.0
58.0,6.07141175,10.8,4.8,20.322035645125,11.17714,2.81,1.7400000000000002,0.928,0.49282,0.9328,-0.8878918388416762,-0.2318878555726714,-0.5837115890890694,-0.02837472067124093,6.0
74.0,4.073996,7.4,4.16,15.69310028,12.3734,2.5660000000000003,1.4580000000000002,0.71,0.687868,0.52252,-2.864837439879558,-1.5546327820630976,2.1316957972196686,0.18963932333745215,2.5
128.0,20.415992000000006,12.8,5.2,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,0.49916,-0.9441811994671407,-0.11379423434797145,-0.3912454675714428,0.34346702207553303,6.0
68.0,3.253996,10.0,5.0,20.077018,10.909175,2.8360000000000003,1.656,0.928,0.4911100000000001,0.94127,-1.0829317484953762,0.013692012233243345,-0.4469144870460505,-0.029177872009561075,5.0
58.0,37.776992,19.33333333333333,4.666666666666667,39.987666666666655,9.159866666666668,2.14,1.88,1.106666666666667,0.4878333333333333,1.35045,0.6675882561596005,-0.6343835146347747,-0.8002547531997292,0.34781295296982795,5.8
220.0,50.8161515,24.444444444444446,4.666666666666667,55.30459633333333,11.634466666666668,2.763333333333333,1.7166666666666668,0.8833333333333334,0.4878133333333334,2.94022,0.688391885895675,0.42481693337144727,0.6753310619904078,0.26325452029075636,6.0
126.0,26.745328000000004,12.4,4.666666666666667,26.385218,11.252966666666666,2.751111111111112,1.7574999999999998,0.9666666666666668,0.4878133333333334,1.56776,-0.42136631518767076,-0.18450552742227597,-0.5194588812381076,-0.14742628866745786,6.0
50.0,4.663996,10.0,4.8,20.016938,11.909720000000002,2.884,1.662,0.792,0.491678,0.82753,-1.425185653854872,0.19513194206128737,-0.1655068445476863,0.04424641404799335,3.8
60.0,8.836996000000001,12.0,4.8,25.077338,12.30176,2.904,1.654,0.768,0.491678,1.79216,-1.0992480113759053,0.37872268345314586,0.2069413243704682,-0.18538471422623312,4.3
74.0,14.22,24.66666666666667,4.0,53.356,9.2708,2.44,1.923333333333333,1.12,0.47857,4.52755,2.0054012774953742,-0.284134213839956,-0.08921445442919988,-0.5669449223317252,1.3
68.0,9.107996000000002,13.6,4.8,29.525338,11.5619,2.904,1.7120000000000002,0.956,0.491678,1.31786,-0.4884399000628452,-0.08311412609893161,-0.3452004188489903,0.07867513993608408,4.3
93.0,10.082327,9.5,5.166666666666667,19.397353333333328,11.5267,2.706666666666667,1.75,0.8933333333333332,0.4810716666666666,0.82121,-1.0181059948107043,-0.08902446820494227,-0.7032873966082268,-0.048933143981879756,5.5
118.0,14.883996000000002,11.6,4.8,24.085483,11.38168,2.81,1.6310000000000002,0.914,0.48273,0.86102,-1.0102009940056593,0.23375679907347915,-0.37005265517255104,0.1429066309155867,6.0
50.0,2.70174775,10.0,5.0,20.255278375,12.04083,2.79,1.6725,0.8525,0.4927239999999999,0.49724,-1.3323226613471206,0.031146131105770445,-0.3784771234413617,0.16732603147000458,5.5
93.0,10.082327,7.75,3.9166666666666665,15.57035849983333,11.12383333333331,2.4133333333333336,1.38,0.7883333333333334,0.6598700000000001,0.58973,-2.7140754173377446,-1.1144155997588434,1.8700793384153498,0.17979422932772376,3.8
117.0,7.736488,9.5,5.0,19.14036490625,11.6604875,2.786875,1.6725,0.84875,0.4840125000000001,0.924,-1.2638699011155077,0.16836133744123197,-0.3943451217238446,-0.049712577394717974,6.0
114.0,13.9558185,22.8,5.2,49.204038,11.23408,2.8280000000000003,1.7380000000000002,0.914,0.4776649999999999,4.52755,0.9983083868498244,0.529433306314614,0.6639539488145698,-0.57874217746534,3.8
41.0,7.4426640000000015,13.666666666666664,4.666666666666667,28.97870133333333,11.556733333333336,2.953333333333333,1.6966666666666663,0.8566666666666668,0.4850333333333334,2.6772,-0.44086586914977977,0.30898332924170235,0.11477243224808341,-0.4644860828986701,6.3
106.0,13.9558185,10.4,4.7,21.9893120372,11.0881,2.502,1.7080000000000002,0.951,0.485951,1.3124,-0.7771185134135925,-0.060801504670572847,-0.5513330119252869,-0.16630098457105144,5.8
239.2,8.885992,18.15384615384616,4.5793269230769225,41.21731915954416,10.8502634428943,2.7210817307692308,1.6373557692307696,0.7859999999999999,0.4941109999999999,1.86069,-0.5019219420598683,0.5062966998516959,0.5838442616742289,0.2948585625348231,6.0
50.0,4.073996,10.0,4.8,21.9893120372,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.492719,0.98478,-1.087201496468751,0.0022982595871124485,-0.3644219764355575,-0.016682926777177042,5.5
40.0,3.7558488,10.0,4.0,20.255278375,12.04083,2.734,1.545,0.71,0.6184925,0.73461,-2.240858055658869,-0.892358402030079,1.454283649645045,0.20943967539244626,5.0
82.0,13.612327000000002,41.0,4.0,93.78445,8.888349999999997,2.165,1.91,1.245,0.44942,7.316,4.475973614924599,0.48570567381703666,0.8181015801369956,-0.45674485915640994,2.5
176.0,9.93196,9.8,4.6,18.5863611398,12.63188,2.8355,1.6795000000000002,0.9368,0.4690149999999999,0.48409,-1.0888174693409283,0.15495419073978045,-0.8382949763705442,0.10594558601751916,2.8
80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,1.86581,-1.036029792663434,0.11508802201974454,-0.08444853962696153,-0.3980503184401391,7.5
20.0,10.65,20.0,4.0,43.952,9.1985,2.02,1.98,1.2999999999999998,0.429675,2.07315,1.759476742292115,-0.4281904122621436,-1.7981387923665058,0.02884280618955197,3.8
33.0,2.70174775,5.75,3.75,10.895365749875,12.2092875,2.66375,1.5287499999999998,0.6375,0.611805,0.33885,-2.8800616133388584,-0.7691382856183685,1.2938230744873607,0.07547271048978935,3.3
106.0,6.697992,10.4,4.8,21.985986,10.776008,2.352,1.8200000000000005,1.104,0.496484,0.87067,-0.32600257361867385,-0.7778733407097718,-1.1225749656981496,-0.06347293934756744,10.0
70.0,3.253996,7.4,4.8,15.69310028,12.39211,2.8280000000000003,1.654,0.774,0.4927359999999999,0.67544,-1.7191559296571555,0.17506785941386943,-0.245345494893623,-0.05612989422308433,2.5
116.0,11.351332,23.0,4.0,49.204038,10.347,2.115,1.88,1.12,0.47888,3.52219,1.5457084683252997,-0.28712387493566566,-0.2855600235565566,-0.26396525020627193,3.8
80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.91,0.495275,0.69207,-1.1589858945892966,-0.07419548011606551,-0.4476149549282142,0.07511899800845263,6.3
86.0,10.209328,22.5,4.666666666666667,50.47236066666666,12.874275000000004,2.8480000000000003,1.7283333333333335,1.0599999999999998,0.4771483333333333,1.22872,0.6078182732582729,0.057955369187954214,-0.298978544289198,0.7684141679241544,6.0
192.0,20.415992000000006,11.6,4.8,23.231818,10.13144,2.675,1.745,0.905,0.499514,0.99311,-0.8500153095178895,-0.2643868417368219,-0.4115768702340732,0.0312467349346435,6.0
138.0,11.463996000000002,13.4,4.4,29.525338,11.38168,2.684,1.7520000000000002,0.94,0.4991960000000001,1.00244,-0.5519097118893526,-0.2883032917894921,-0.387993372012483,0.19007319536136583,5.5
214.0,34.988296000000005,27.10222222222222,4.666666666666667,68.70049999999999,11.582422222222226,2.78,1.724444444444445,0.9211111111111108,0.4553376222222223,3.11533,1.2969355231034667,0.8380519063225998,0.5226223720314617,0.49057577296162713,6.5
184.0,30.92,42.0,5.0,102.82756,9.8771,2.115,1.905,1.12,0.467568,5.2085,3.856189135118611,0.35121430264615117,1.00196884873635,0.6416154653922534,2.5
30.0,2.3341635000000003,5.333333333333332,5.333333333333333,10.895365749875,13.161829166666667,2.6,1.4466666666666663,0.6208333333333335,0.48039,0.56215,-2.653798961649202,1.0903556325089945,0.28903305261103107,-0.0457539827234781,2.0
100.0,10.803992,10.0,4.4,20.3920334,10.9485,2.7960000000000003,1.6800000000000002,0.8800000000000001,0.4927359999999999,1.8688,-0.9450644563254255,0.08244251747609961,-0.1850323795167846,-0.40747054419781586,5.8
183.0,27.10599,61.0,4.5,150.72218966666662,9.273855,1.9775,1.9425,1.16,0.4515899999999999,6.5225,6.112858029304732,0.8910415433773239,1.9881451643721626,1.5893747551143012,2.5
122.0,12.831992,23.2,4.8,49.496,9.1302,2.3080000000000003,1.92,1.1840000000000002,0.475566,4.937,2.114158838950198,-0.3371211832254247,-0.2595247413897406,-0.8705150797831348,6.0
180.0,14.7341515,9.0,4.8,18.439538,11.79886,2.825,1.626,0.768,0.5471010000000001,0.73671,-1.8122347602804993,-0.36249844172118123,0.4283049163708112,0.06157545321053249,1.5
180.0,7.441332000000001,9.18,4.4,18.5465357192,11.509916,2.648,1.648,0.8800000000000001,0.498454,0.8045,-1.331208571718165,-0.0036540889035320662,-0.3165896482897227,-0.012236289521848489,5.3
58.0,11.874,20.5,4.666666666666667,41.07402,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,3.958,1.3201516078368678,-0.3992229286047987,-0.24312976251593477,-0.6687588552189773,6.3
166.0,13.925328000000002,20.666666666666668,4.666666666666667,46.52035333333333,11.91766583333333,2.775,1.6488,0.9250000000000002,0.467283333333334,2.04102,0.18561242250370472,0.6435709345794935,0.14922043001239574,0.3579216597706426,6.0
173.0,24.529328,28.83333333333333,4.666666666666667,68.56273,11.5267,2.8716666666666666,1.955,0.915,0.46833,3.17705,1.7755070453309039,0.07209754082019597,0.23518373430061046,0.4311022514793822,6.3
50.0,5.815328000000001,10.0,4.571428571428571,20.09830285714286,11.130928571428573,2.68,1.662857142857143,0.8971428571428571,0.49690128571429,0.99502,-1.1486882750695544,-0.022103184663070843,-0.3246957391696097,-0.04503518374440195,7.8
96.0,15.55,48.0,4.0,116.3255,10.39875,2.165,2.045,1.36,0.448895,7.775,5.847375091829326,0.14500027044837602,0.8013414846900414,-0.09014513211864551,2.5
50.0,3.253996,10.0,4.8,20.016938,11.64556,2.774,1.714,0.882,0.499726,0.49916,-1.2071129760428077,-0.21630236250804238,-0.46850146895331474,0.14016717178926627,6.0
42.0,14.7341515,14.6,5.0,33.739258,11.38881,2.866,1.6950000000000005,0.7859999999999999,0.478464,1.7362,-0.6726256948967099,0.4564808812640491,0.11153755410015515,0.05356940255955827,5.75
100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.499514,1.92091,-0.9346078929017932,-0.010053244079524569,-0.13738555356152596,-0.433250289638192,5.5
96.0,13.551332,48.0,4.0,116.3255,10.39875,2.44,2.015,1.1800000000000002,0.448895,2.0,4.076449320873579,0.02802925369067485,0.13778864298426227,2.3530538402050567,2.5
127.0,20.3188215,31.5,4.25,70.86454624999998,8.932974999999997,1.96,2.0975,1.3,0.4315125,7.715,4.252716150461962,-0.0684239551721474,-0.3025682741198571,-1.4709008094745757,1.8
100.0,8.147992,10.0,4.6,20.077018,11.17714,2.752,1.6880000000000002,0.8800000000000001,0.498454,0.85401,-1.1779628361702135,-0.09553810383406994,-0.3511374645152168,0.00598894744877492,6.0
224.0,17.623983999999997,11.3,4.8,23.170338,10.629,2.755,1.705,0.91,0.4927359999999999,0.73241,-0.9671484976511401,-0.10431736604657296,-0.46393155958764687,0.1409060534035641,6.3
130.0,10.670656,10.0,4.9230769230769225,20.17042675230769,11.117292307692306,2.7507692307692304,1.7361538461538462,0.8846153846153846,0.4966061538461538,0.8059,-1.0781959464424804,-0.2177309418066725,-0.4880461759362788,0.0039021185770102794,6.3
100.0,8.147992,10.0,4.8,20.3920334,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,0.7901,-1.2458590787776729,0.08076150926425463,-0.3309915306311935,0.053457634742573056,6.0
60.0,8.836996000000001,12.0,4.0,26.024935442,12.30176,2.904,1.6800000000000002,0.86,0.481478,1.80922,-0.7775560462216237,0.29044089996722183,-0.140609495552348,-0.21275293364837644,4.0
92.0,6.07141175,9.2,4.8,18.439538,11.7051,2.7380000000000004,1.5725,0.71,0.6184925,0.49494,-2.31143755586343,-1.0048749109041182,1.3078642218921714,0.2353784012748603,6.0
200.0,14.485992,10.0,4.8,20.6125257,11.20276,2.805,1.656,0.91,0.4960699999999999,0.65306,-1.195071200187666,-0.03967934826463485,-0.40925097774466773,0.10501515166096563,3.3
110.0,15.232328,36.66666666666666,2.6666666666666665,82.59846666666667,8.504133333333334,1.95,2.0066666666666664,1.2533333333333334,0.4568033333333333,7.66667,4.332927208918146,0.05108548809911122,0.4945184676094843,-0.9963600986801867,2.8
347.0,30.92,10.84375,4.0,20.322035645125,11.177555000000002,2.68,1.7262499999999998,0.966875,0.4931925,0.86684,-0.8348642531602122,-0.26473007379301333,-0.6524523025121086,-0.0015606299961039435,5.5
74.0,14.883996000000002,14.8,4.4,31.574635600000004,11.14446,2.8680000000000003,1.626,0.9,0.4820359999999999,2.015,-0.5108585685052462,0.4403006997070063,0.06333514470780721,-0.08262843906008246,6.3
126.0,13.053996,12.6,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,1.26278,-0.7837979539123748,-0.051696558827815806,-0.24592957117884626,0.01979262207826316,6.0
277.0,31.69339975,13.190476190476188,4.714285714285714,27.749948095238093,11.57714285714288,2.77952380952381,1.605714285714286,0.8695238095238096,0.5141085714285714,2.48089,-0.7590361044779238,0.16247795108034896,0.48555122240032456,-0.37168619537860087,5.8
56.0,4.093996,10.0,4.8,22.206043325,10.939875,2.8355,1.6869999999999998,0.892,0.4965919,0.85728,-1.1059025907912845,-0.07927930702617582,-0.3690697239415153,0.037212490140448494,5.5
128.0,38.191,12.8,4.8,26.1647257,11.33044,2.7060000000000004,1.7795,0.945,0.498454,1.2398,-0.5214285700360957,-0.3647251996564277,-0.4714142654475849,-0.0009623984329020038,6.0
246.0,28.037992000000006,12.0,4.666666666666667,24.75087845,10.459208333333336,2.6366666666666663,1.765,0.965,0.4918758333333333,1.05605,-0.5850665546335398,-0.3061186627786405,-0.6228865346620395,0.020465464827399183,5.5
166.0,2.70174775,11.4375,4.78125,22.977674666666665,11.009378125,2.6340625,1.7981250000000002,0.9684375,0.493379375,1.35045,-0.5108455500749971,-0.4105390780209499,-0.6626408186725096,-0.1675493833229929,5.5
100.0,8.962995000000003,10.0,4.8,20.077018,11.33044,2.904,1.648,0.882,0.499726,1.09628,-1.1997341471114296,0.01725721230666005,-0.21249658779401606,-0.07610028807717427,5.5
92.0,7.900992,9.2,4.8,18.60817185,10.93895,2.7030000000000003,1.6980000000000002,0.866,0.4911100000000001,0.74322,-1.258643372822806,-0.036095814728435996,-0.46929142129682566,-0.007637332855453275,6.8
80.0,7.734660000000001,10.0,4.8,20.255278375,11.17714,2.875,1.6725,0.9250000000000002,0.49897,0.74322,-1.1227518135742014,-0.13831936466007544,-0.4368346289745281,0.052168753540737724,6.5
61.0,7.736488,12.0,5.0,24.808518,11.2603,2.67,1.62,1.07,0.49282,1.96255,-0.4116091653222685,-0.0045935586496740335,-0.3728687050245833,-0.31078983522006115,5.5
60.0,4.9043280000000005,10.0,5.333333333333333,20.325236749666672,11.82415,2.9266666666666663,1.62,0.8666666666666666,0.4943616666666666,1.91369,-1.0879458471215642,0.253823377042878,-0.005888313121662987,-0.39642513621741526,6.0
30.0,2.70174775,7.5,4.0,14.996859625,11.7051,2.6725000000000003,1.545,0.71,0.6184925,0.41631,-2.5226576438422774,-0.9674316615244963,1.265569434428618,0.15807634851043165,3.8
60.0,7.134331999999999,12.0,4.0,25.077338,11.50615,2.545,1.765,0.945,0.48855,1.55405,-0.5064562239911702,-0.19101909497859032,-0.5066810939334859,-0.17717057054523172,4.0
50.0,3.253996,10.0,4.8,20.016938,11.64556,2.774,1.714,0.882,0.499726,0.49724,-1.2075393509838583,-0.21646344676979676,-0.4688800029290104,0.1409618146660117,3.0
78.0,5.505328,11.0,4.8,22.9889468,10.91369,2.698,1.6310000000000002,0.91,0.4987149999999999,0.8338,-1.121249974136709,0.03343985403836904,-0.24287006951356485,0.12039969901632219,3.5
202.0,27.10599,20.5,4.5,47.3154225304,10.999625,2.7275,1.711,0.94625,0.4840125000000001,2.13111,0.3324287517224449,0.2443807388122999,0.1521828015205789,0.30157196948734305,3.0
30.0,4.03,10.0,4.666666666666667,20.185395713333328,10.838333333333331,2.6366666666666663,1.65,0.9250000000000002,0.4960433333333333,0.65306,-1.1783677132773567,-0.048322251322995564,-0.4362851000638298,0.09730284622184723,5.5
46.0,19.334,31.33333333333333,4.666666666666667,69.59212799999999,9.081566666666667,1.9766666666666668,1.913333333333333,1.1933333333333334,0.46498,6.17571,3.1719730459257263,0.06957035875216225,0.3209297002097678,-0.7409991113392532,6.0
146.0,15.87674775,23.0,4.8,49.496,12.04083,2.675,1.747,0.9559999999999998,0.475954,3.8764,0.9911611228403987,0.4074910490645956,0.41293008028308914,-0.3107311894590795,2.3
58.0,6.283996,11.6,4.8,24.033618,12.30176,2.8280000000000003,1.7,0.914,0.490654,1.00244,-0.8713675078700065,-0.042046154318384446,-0.4114073388799229,0.05552791544805229,5.5
146.0,22.199984,14.0,4.0,29.680678624999995,11.509916,2.6128571428571425,1.6488,0.92,0.4939185714285714,2.19978,-0.4852336035287624,0.2006688845501179,0.076439225467666,-0.23106879698787483,4.0
214.0,27.10599,24.5,4.8,53.4902975,10.9485,2.815,1.626,0.945,0.4775399999999999,5.97378,1.3362725825335926,0.950295049952268,1.204177784714684,-0.9971140925779857,6.0
64.0,13.551332,32.0,4.0,72.2365,9.6769,2.135,1.9,1.22,0.462985,6.313,3.325783070889333,0.1186422019719754,0.34364109927289804,-0.7289036151027226,3.3
114.0,8.07666,9.0,4.4,18.485977957625,11.719925,2.815,1.656,0.84875,0.4840125000000001,1.31763,-1.2429925034569174,0.23930543788931877,-0.30296095850778687,-0.2351527813903332,5.8
66.0,6.394996,20.666666666666668,5.0,47.69701000000001,11.7051,2.8480000000000003,1.7266666666666666,0.8933333333333332,0.4747236666666666,1.3702,0.10912763074202303,0.33642881242904893,0.011361375330591613,0.6299422593782561,6.0
90.0,13.551332,18.0,4.6,39.568056,11.865175,2.5696000000000003,1.6800000000000002,0.9368,0.483071455,2.70793,0.12472955907919452,0.3455186343669156,0.18864077735441115,-0.14606737172426898,3.0
122.0,11.219328,11.2,4.8,23.0113257,11.14446,2.495,1.6795000000000002,0.914,0.49618,1.3748,-0.8815214950755011,-0.02935151236400595,-0.2650504678044583,-0.11936333241240207,6.5
96.0,15.593,23.0,4.0,48.7195,9.6769,2.225,1.99,1.12,0.47888,3.958,1.8441635498408147,-0.558067914805527,-0.4345319013809784,-0.5021938168269864,2.5
68.0,0.973995,13.6,4.0,29.568292,10.600980000000002,2.58,1.7120000000000002,0.974,0.476095,0.98478,-0.471933101336783,0.04933178300903391,-0.5995137021111725,0.20692808984888222,2.5
100.0,7.767992,10.0,4.8,20.9941265318,10.73364,2.721,1.711,0.964,0.492719,0.82343,-0.9056552468622358,-0.22103980511567917,-0.6414698400803542,0.002766504217479403,6.0
46.0,10.584328,31.33333333333333,4.333333333333333,70.92449475,9.152733333333334,1.98,1.9066666666666665,1.18,0.4463566666666667,6.0674,3.1832750354117345,0.33149062369935306,0.1826165025353821,-0.6756144946438185,3.5
128.0,16.0,16.0,6.0,32.059,10.36,2.58,1.8,1.04,0.49897,2.32089,0.2387674796412335,-0.4290704777403509,-0.3622034236730303,-0.2578927732590035,2.8
375.0,46.387964,18.0,4.571428571428571,41.00164904761904,11.393671428571428,2.6042857142857145,1.7442857142857144,0.8914285714285715,0.4551385714285714,1.47116,-0.025805489982037147,0.4795683023855981,-0.33383937503244154,0.3591674839589038,6.0
459.0,7.558488000000001,10.3,4.8,21.82420185,11.909720000000002,2.684,1.7020000000000004,0.914,0.5471010000000001,0.82602,-1.1756343975214207,-0.7684383666466389,0.02590629158937357,0.06425495631460673,6.0
42.0,2.3341635000000003,8.333333333333334,4.0,16.583821666666665,12.8161,2.7716666666666665,1.5508333333333333,0.728,0.5568373333333334,0.52252,-2.193154285758101,-0.2414634455990636,0.688029424465806,0.1405980814705606,4.0
78.0,7.876747749999999,7.5,3.0,14.996859625,12.04083,2.6425,1.545,0.575625,0.5803358333333333,0.76544,-2.652853372991708,-0.2640579501352176,1.2801856329110206,0.02746334997021328,5.5
20.0,4.03,10.0,4.8,20.0468,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.81244,-1.327843761047357,0.031213204571623555,-0.21260171667789604,0.044492546796911614,3.8
108.0,7.558488000000001,10.8,4.8,21.654418,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.53898,-1.1726941529993855,-0.09816163298116842,-0.3808022764222361,0.19510030735925538,6.0
136.0,13.355328,22.0,5.666666666666668,51.25268666666667,11.290033333333335,2.9466666666666668,1.7616666666666667,0.9666666666666668,0.4729766666666666,2.07315,0.6393922773236002,0.2327813500071001,-0.03180937825142718,0.4165544789206077,4.3
